customer_id,cluster_kmeans,cluster_name
1392,5,Low-Value Occasional Customers
1393,0,Regular Cutomers
1394,2,Clean & Green
1396,7,Large Families
1397,5,Low-Value Occasional Customers
1398,5,Low-Value Occasional Customers
1399,8,Young Karens
1400,5,Low-Value Occasional Customers
1401,2,Clean & Green
1402,2,Clean & Green
1403,6,High-Value Customers
1404,0,Regular Cutomers
1405,2,Clean & Green
1406,5,Low-Value Occasional Customers
1407,1,Gamers
1408,1,Gamers
1409,1,Gamers
1411,0,Regular Cutomers
1412,6,High-Value Customers
1413,3,Senior Karens
1414,0,Regular Cutomers
1415,4,Promotion Lovers
1416,0,Regular Cutomers
1417,4,Promotion Lovers
1418,7,Large Families
1419,7,Large Families
1420,7,Large Families
1421,7,Large Families
1422,7,Large Families
1423,7,Large Families
1424,4,Promotion Lovers
1426,4,Promotion Lovers
1427,4,Promotion Lovers
1428,5,Low-Value Occasional Customers
1429,7,Large Families
1430,5,Low-Value Occasional Customers
1431,4,Promotion Lovers
1432,7,Large Families
1433,8,Young Karens
1434,4,Promotion Lovers
1435,2,Clean & Green
1436,1,Gamers
1437,6,High-Value Customers
1438,4,Promotion Lovers
1439,3,Senior Karens
1440,4,Promotion Lovers
1441,0,Regular Cutomers
1442,7,Large Families
1443,6,High-Value Customers
1444,0,Regular Cutomers
1447,4,Promotion Lovers
1448,4,Promotion Lovers
1450,0,Regular Cutomers
1451,7,Large Families
1452,2,Clean & Green
1453,1,Gamers
1454,6,High-Value Customers
1456,5,Low-Value Occasional Customers
1460,8,Young Karens
1461,5,Low-Value Occasional Customers
1462,8,Young Karens
1463,0,Regular Cutomers
1465,6,High-Value Customers
1466,8,Young Karens
1467,7,Large Families
1468,1,Gamers
1469,0,Regular Cutomers
1471,7,Large Families
1472,4,Promotion Lovers
1474,1,Gamers
1475,1,Gamers
1476,0,Regular Cutomers
1477,7,Large Families
1478,5,Low-Value Occasional Customers
1479,7,Large Families
1480,5,Low-Value Occasional Customers
1481,3,Senior Karens
1483,2,Clean & Green
1484,0,Regular Cutomers
1485,8,Young Karens
1486,4,Promotion Lovers
1487,8,Young Karens
1488,5,Low-Value Occasional Customers
1489,0,Regular Cutomers
1490,1,Gamers
1491,4,Promotion Lovers
1492,6,High-Value Customers
1495,4,Promotion Lovers
1496,0,Regular Cutomers
1497,1,Gamers
1498,5,Low-Value Occasional Customers
1499,5,Low-Value Occasional Customers
1500,6,High-Value Customers
1501,0,Regular Cutomers
1502,4,Promotion Lovers
1503,2,Clean & Green
1504,0,Regular Cutomers
1505,4,Promotion Lovers
1506,6,High-Value Customers
1507,5,Low-Value Occasional Customers
1510,0,Regular Cutomers
1511,0,Regular Cutomers
1512,2,Clean & Green
1513,1,Gamers
1514,0,Regular Cutomers
1516,8,Young Karens
1517,0,Regular Cutomers
1518,5,Low-Value Occasional Customers
1519,5,Low-Value Occasional Customers
1520,2,Clean & Green
1522,3,Senior Karens
1523,0,Regular Cutomers
1524,3,Senior Karens
1526,2,Clean & Green
1527,7,Large Families
1528,6,High-Value Customers
1529,7,Large Families
1530,1,Gamers
1531,0,Regular Cutomers
1532,0,Regular Cutomers
1533,2,Clean & Green
1534,0,Regular Cutomers
1535,3,Senior Karens
1536,0,Regular Cutomers
1537,7,Large Families
1538,4,Promotion Lovers
1539,7,Large Families
1541,6,High-Value Customers
1542,7,Large Families
1543,4,Promotion Lovers
1544,7,Large Families
1546,0,Regular Cutomers
1547,7,Large Families
1550,6,High-Value Customers
1551,4,Promotion Lovers
1552,7,Large Families
1553,7,Large Families
1555,2,Clean & Green
1556,1,Gamers
1557,1,Gamers
1558,7,Large Families
1559,5,Low-Value Occasional Customers
1560,2,Clean & Green
1561,0,Regular Cutomers
1562,0,Regular Cutomers
1564,0,Regular Cutomers
1565,5,Low-Value Occasional Customers
1566,0,Regular Cutomers
1568,2,Clean & Green
1570,1,Gamers
1571,4,Promotion Lovers
1572,8,Young Karens
1575,4,Promotion Lovers
1579,8,Young Karens
1580,5,Low-Value Occasional Customers
1581,1,Gamers
1583,5,Low-Value Occasional Customers
1584,4,Promotion Lovers
1585,2,Clean & Green
1586,3,Senior Karens
1587,2,Clean & Green
1590,0,Regular Cutomers
1591,6,High-Value Customers
1592,6,High-Value Customers
1593,1,Gamers
1595,0,Regular Cutomers
1596,7,Large Families
1597,0,Regular Cutomers
1598,5,Low-Value Occasional Customers
1599,4,Promotion Lovers
1600,7,Large Families
1601,0,Regular Cutomers
1602,3,Senior Karens
1603,6,High-Value Customers
1604,5,Low-Value Occasional Customers
1605,1,Gamers
1606,0,Regular Cutomers
1607,6,High-Value Customers
1608,6,High-Value Customers
1609,2,Clean & Green
1610,7,Large Families
1611,8,Young Karens
1612,7,Large Families
1613,8,Young Karens
1614,7,Large Families
1615,8,Young Karens
1616,4,Promotion Lovers
1618,0,Regular Cutomers
1619,4,Promotion Lovers
1620,5,Low-Value Occasional Customers
1621,5,Low-Value Occasional Customers
1622,2,Clean & Green
1623,0,Regular Cutomers
1625,0,Regular Cutomers
1626,0,Regular Cutomers
1627,5,Low-Value Occasional Customers
1628,4,Promotion Lovers
1629,2,Clean & Green
1631,7,Large Families
1633,0,Regular Cutomers
1635,4,Promotion Lovers
1636,6,High-Value Customers
1637,3,Senior Karens
1638,4,Promotion Lovers
1639,0,Regular Cutomers
1641,8,Young Karens
1642,2,Clean & Green
1643,5,Low-Value Occasional Customers
1644,8,Young Karens
1646,2,Clean & Green
1647,1,Gamers
1649,0,Regular Cutomers
1650,0,Regular Cutomers
1651,0,Regular Cutomers
1652,7,Large Families
1653,2,Clean & Green
1655,4,Promotion Lovers
1657,6,High-Value Customers
1658,0,Regular Cutomers
1659,2,Clean & Green
1660,6,High-Value Customers
1661,8,Young Karens
1662,0,Regular Cutomers
1665,7,Large Families
1666,0,Regular Cutomers
1667,8,Young Karens
1668,8,Young Karens
1669,1,Gamers
1670,7,Large Families
1671,5,Low-Value Occasional Customers
1672,5,Low-Value Occasional Customers
1673,8,Young Karens
1674,8,Young Karens
1675,2,Clean & Green
1676,0,Regular Cutomers
1677,2,Clean & Green
1678,0,Regular Cutomers
1679,1,Gamers
1681,0,Regular Cutomers
1682,0,Regular Cutomers
1683,0,Regular Cutomers
1684,3,Senior Karens
1685,8,Young Karens
1686,2,Clean & Green
1687,0,Regular Cutomers
1688,0,Regular Cutomers
1689,3,Senior Karens
1690,2,Clean & Green
1691,4,Promotion Lovers
1692,4,Promotion Lovers
1693,1,Gamers
1694,4,Promotion Lovers
1695,4,Promotion Lovers
1696,7,Large Families
1698,6,High-Value Customers
1699,0,Regular Cutomers
1700,2,Clean & Green
1701,0,Regular Cutomers
1702,1,Gamers
1703,1,Gamers
1704,2,Clean & Green
1705,5,Low-Value Occasional Customers
1707,1,Gamers
1708,4,Promotion Lovers
1709,4,Promotion Lovers
1710,4,Promotion Lovers
1711,4,Promotion Lovers
1712,0,Regular Cutomers
1714,0,Regular Cutomers
1715,5,Low-Value Occasional Customers
1716,7,Large Families
1717,1,Gamers
1718,4,Promotion Lovers
1719,0,Regular Cutomers
1720,0,Regular Cutomers
1721,4,Promotion Lovers
1722,2,Clean & Green
1723,2,Clean & Green
1724,2,Clean & Green
1726,1,Gamers
1727,0,Regular Cutomers
1728,7,Large Families
1729,5,Low-Value Occasional Customers
1730,1,Gamers
1731,0,Regular Cutomers
1732,2,Clean & Green
1733,3,Senior Karens
1734,7,Large Families
1735,0,Regular Cutomers
1736,2,Clean & Green
1737,7,Large Families
1738,2,Clean & Green
1739,8,Young Karens
1741,4,Promotion Lovers
1742,5,Low-Value Occasional Customers
1744,1,Gamers
1746,4,Promotion Lovers
1747,0,Regular Cutomers
1749,5,Low-Value Occasional Customers
1750,6,High-Value Customers
1751,7,Large Families
1752,7,Large Families
1753,2,Clean & Green
1754,1,Gamers
1755,7,Large Families
1756,5,Low-Value Occasional Customers
1757,2,Clean & Green
1758,4,Promotion Lovers
1759,5,Low-Value Occasional Customers
1760,0,Regular Cutomers
1761,5,Low-Value Occasional Customers
1762,8,Young Karens
1763,4,Promotion Lovers
1764,0,Regular Cutomers
1765,0,Regular Cutomers
1766,7,Large Families
1767,5,Low-Value Occasional Customers
1768,0,Regular Cutomers
1769,1,Gamers
1770,0,Regular Cutomers
1771,4,Promotion Lovers
1772,6,High-Value Customers
1773,4,Promotion Lovers
1774,3,Senior Karens
1775,0,Regular Cutomers
1776,4,Promotion Lovers
1778,6,High-Value Customers
1779,6,High-Value Customers
1780,5,Low-Value Occasional Customers
1781,0,Regular Cutomers
1782,8,Young Karens
1783,1,Gamers
1784,6,High-Value Customers
1785,8,Young Karens
1786,0,Regular Cutomers
1787,4,Promotion Lovers
1788,4,Promotion Lovers
1789,7,Large Families
1790,7,Large Families
1791,8,Young Karens
1792,0,Regular Cutomers
1793,0,Regular Cutomers
1794,6,High-Value Customers
1795,2,Clean & Green
1796,0,Regular Cutomers
1797,0,Regular Cutomers
1798,1,Gamers
1799,4,Promotion Lovers
1800,6,High-Value Customers
1801,1,Gamers
1803,2,Clean & Green
1804,0,Regular Cutomers
1805,4,Promotion Lovers
1806,4,Promotion Lovers
1807,7,Large Families
1808,5,Low-Value Occasional Customers
1809,4,Promotion Lovers
1810,2,Clean & Green
1811,0,Regular Cutomers
1813,1,Gamers
1814,7,Large Families
1816,0,Regular Cutomers
1818,0,Regular Cutomers
1820,5,Low-Value Occasional Customers
1821,4,Promotion Lovers
1824,5,Low-Value Occasional Customers
1825,4,Promotion Lovers
1828,0,Regular Cutomers
1829,0,Regular Cutomers
1830,4,Promotion Lovers
1831,5,Low-Value Occasional Customers
1832,0,Regular Cutomers
1833,0,Regular Cutomers
1834,8,Young Karens
1835,1,Gamers
1836,4,Promotion Lovers
1837,5,Low-Value Occasional Customers
1838,0,Regular Cutomers
1839,5,Low-Value Occasional Customers
1840,8,Young Karens
1841,4,Promotion Lovers
1842,3,Senior Karens
1844,0,Regular Cutomers
1845,7,Large Families
1846,0,Regular Cutomers
1848,0,Regular Cutomers
1849,1,Gamers
1850,1,Gamers
1851,4,Promotion Lovers
1853,4,Promotion Lovers
1854,0,Regular Cutomers
1856,5,Low-Value Occasional Customers
1857,6,High-Value Customers
1858,8,Young Karens
1859,6,High-Value Customers
1860,4,Promotion Lovers
1861,8,Young Karens
1863,0,Regular Cutomers
1864,4,Promotion Lovers
1865,8,Young Karens
1866,7,Large Families
1867,2,Clean & Green
1869,1,Gamers
1870,8,Young Karens
1871,6,High-Value Customers
1872,0,Regular Cutomers
1874,5,Low-Value Occasional Customers
1876,1,Gamers
1877,7,Large Families
1878,5,Low-Value Occasional Customers
1880,0,Regular Cutomers
1881,8,Young Karens
1882,6,High-Value Customers
1883,7,Large Families
1884,7,Large Families
1886,5,Low-Value Occasional Customers
1887,4,Promotion Lovers
1888,8,Young Karens
1889,2,Clean & Green
1890,8,Young Karens
1891,2,Clean & Green
1892,0,Regular Cutomers
1893,0,Regular Cutomers
1896,1,Gamers
1897,4,Promotion Lovers
1898,8,Young Karens
1899,1,Gamers
1900,4,Promotion Lovers
1901,1,Gamers
1903,5,Low-Value Occasional Customers
1904,5,Low-Value Occasional Customers
1905,0,Regular Cutomers
1906,0,Regular Cutomers
1908,1,Gamers
1909,3,Senior Karens
1910,0,Regular Cutomers
1911,1,Gamers
1912,0,Regular Cutomers
1914,4,Promotion Lovers
1915,4,Promotion Lovers
1917,4,Promotion Lovers
1918,6,High-Value Customers
1920,1,Gamers
1922,1,Gamers
1923,0,Regular Cutomers
1924,6,High-Value Customers
1925,6,High-Value Customers
1926,1,Gamers
1927,5,Low-Value Occasional Customers
1928,6,High-Value Customers
1929,0,Regular Cutomers
1930,7,Large Families
1931,5,Low-Value Occasional Customers
1932,2,Clean & Green
1933,7,Large Families
1936,5,Low-Value Occasional Customers
1939,1,Gamers
1940,8,Young Karens
1941,1,Gamers
1942,0,Regular Cutomers
1943,7,Large Families
1944,2,Clean & Green
1945,0,Regular Cutomers
1946,7,Large Families
1948,7,Large Families
1949,2,Clean & Green
1950,0,Regular Cutomers
1951,1,Gamers
1952,5,Low-Value Occasional Customers
1953,4,Promotion Lovers
1954,1,Gamers
1955,7,Large Families
1956,4,Promotion Lovers
1957,2,Clean & Green
1958,4,Promotion Lovers
1959,7,Large Families
1962,2,Clean & Green
1963,6,High-Value Customers
1964,7,Large Families
1965,0,Regular Cutomers
1967,7,Large Families
1969,5,Low-Value Occasional Customers
1970,0,Regular Cutomers
1971,5,Low-Value Occasional Customers
1972,8,Young Karens
1973,0,Regular Cutomers
1974,4,Promotion Lovers
1975,7,Large Families
1976,0,Regular Cutomers
1977,6,High-Value Customers
1979,6,High-Value Customers
1980,5,Low-Value Occasional Customers
1981,2,Clean & Green
1982,4,Promotion Lovers
1983,8,Young Karens
1984,7,Large Families
1985,4,Promotion Lovers
1986,2,Clean & Green
1987,2,Clean & Green
1990,4,Promotion Lovers
1991,4,Promotion Lovers
1992,4,Promotion Lovers
1993,8,Young Karens
1994,4,Promotion Lovers
1995,5,Low-Value Occasional Customers
1996,8,Young Karens
1998,1,Gamers
1999,5,Low-Value Occasional Customers
2000,0,Regular Cutomers
2001,1,Gamers
2002,8,Young Karens
2004,5,Low-Value Occasional Customers
2005,1,Gamers
2006,0,Regular Cutomers
2007,7,Large Families
2008,0,Regular Cutomers
2009,2,Clean & Green
2010,1,Gamers
2011,1,Gamers
2012,0,Regular Cutomers
2013,0,Regular Cutomers
2014,4,Promotion Lovers
2015,7,Large Families
2016,5,Low-Value Occasional Customers
2017,0,Regular Cutomers
2018,0,Regular Cutomers
2019,4,Promotion Lovers
2020,2,Clean & Green
2021,4,Promotion Lovers
2022,1,Gamers
2023,4,Promotion Lovers
2024,0,Regular Cutomers
2025,7,Large Families
2026,4,Promotion Lovers
2027,5,Low-Value Occasional Customers
2028,8,Young Karens
2029,7,Large Families
2030,4,Promotion Lovers
2031,7,Large Families
2032,2,Clean & Green
2033,8,Young Karens
2034,1,Gamers
2035,5,Low-Value Occasional Customers
2037,2,Clean & Green
2038,0,Regular Cutomers
2039,5,Low-Value Occasional Customers
2040,0,Regular Cutomers
2041,4,Promotion Lovers
2042,4,Promotion Lovers
2043,7,Large Families
2044,2,Clean & Green
2045,1,Gamers
2046,5,Low-Value Occasional Customers
2047,8,Young Karens
2048,7,Large Families
2049,4,Promotion Lovers
2051,4,Promotion Lovers
2052,5,Low-Value Occasional Customers
2053,1,Gamers
2055,4,Promotion Lovers
2056,6,High-Value Customers
2058,2,Clean & Green
2059,5,Low-Value Occasional Customers
2061,2,Clean & Green
2062,0,Regular Cutomers
2063,7,Large Families
2064,8,Young Karens
2065,1,Gamers
2066,4,Promotion Lovers
2067,8,Young Karens
2068,7,Large Families
2069,3,Senior Karens
2070,4,Promotion Lovers
2071,0,Regular Cutomers
2072,5,Low-Value Occasional Customers
2075,5,Low-Value Occasional Customers
2076,5,Low-Value Occasional Customers
2077,8,Young Karens
2078,0,Regular Cutomers
2081,5,Low-Value Occasional Customers
2082,0,Regular Cutomers
2083,0,Regular Cutomers
2084,0,Regular Cutomers
2085,2,Clean & Green
2086,4,Promotion Lovers
2087,7,Large Families
2089,4,Promotion Lovers
2090,6,High-Value Customers
2091,5,Low-Value Occasional Customers
2093,8,Young Karens
2094,2,Clean & Green
2095,4,Promotion Lovers
2098,7,Large Families
2099,0,Regular Cutomers
2100,8,Young Karens
2101,1,Gamers
2102,5,Low-Value Occasional Customers
2103,8,Young Karens
2104,4,Promotion Lovers
2105,1,Gamers
2107,3,Senior Karens
2108,2,Clean & Green
2109,7,Large Families
2110,4,Promotion Lovers
2111,4,Promotion Lovers
2112,7,Large Families
2113,7,Large Families
2114,0,Regular Cutomers
2116,3,Senior Karens
2117,2,Clean & Green
2118,0,Regular Cutomers
2119,0,Regular Cutomers
2120,2,Clean & Green
2121,5,Low-Value Occasional Customers
2123,0,Regular Cutomers
2124,2,Clean & Green
2125,2,Clean & Green
2126,0,Regular Cutomers
2127,0,Regular Cutomers
2128,2,Clean & Green
2129,2,Clean & Green
2130,0,Regular Cutomers
2132,0,Regular Cutomers
2133,1,Gamers
2134,1,Gamers
2135,1,Gamers
2137,2,Clean & Green
2138,3,Senior Karens
2139,1,Gamers
2140,4,Promotion Lovers
2141,3,Senior Karens
2142,4,Promotion Lovers
2143,1,Gamers
2144,1,Gamers
2146,6,High-Value Customers
2148,3,Senior Karens
2149,6,High-Value Customers
2150,7,Large Families
2151,4,Promotion Lovers
2154,5,Low-Value Occasional Customers
2155,7,Large Families
2156,4,Promotion Lovers
2157,7,Large Families
2158,5,Low-Value Occasional Customers
2159,6,High-Value Customers
2160,1,Gamers
2161,7,Large Families
2162,4,Promotion Lovers
2163,2,Clean & Green
2164,8,Young Karens
2165,5,Low-Value Occasional Customers
2166,0,Regular Cutomers
2167,8,Young Karens
2168,5,Low-Value Occasional Customers
2169,0,Regular Cutomers
2170,0,Regular Cutomers
2171,4,Promotion Lovers
2172,7,Large Families
2173,3,Senior Karens
2174,5,Low-Value Occasional Customers
2175,3,Senior Karens
2176,4,Promotion Lovers
2177,5,Low-Value Occasional Customers
2178,0,Regular Cutomers
2179,2,Clean & Green
2181,6,High-Value Customers
2182,2,Clean & Green
2185,4,Promotion Lovers
2186,0,Regular Cutomers
2187,5,Low-Value Occasional Customers
2188,5,Low-Value Occasional Customers
2189,2,Clean & Green
2190,0,Regular Cutomers
2191,7,Large Families
2192,5,Low-Value Occasional Customers
2193,0,Regular Cutomers
2195,0,Regular Cutomers
2196,1,Gamers
2197,0,Regular Cutomers
2199,4,Promotion Lovers
2200,6,High-Value Customers
2202,6,High-Value Customers
2203,3,Senior Karens
2204,0,Regular Cutomers
2205,5,Low-Value Occasional Customers
2206,4,Promotion Lovers
2207,6,High-Value Customers
2209,2,Clean & Green
2210,0,Regular Cutomers
2212,2,Clean & Green
2213,6,High-Value Customers
2214,2,Clean & Green
2215,5,Low-Value Occasional Customers
2216,4,Promotion Lovers
2217,5,Low-Value Occasional Customers
2218,0,Regular Cutomers
2219,0,Regular Cutomers
2222,0,Regular Cutomers
2223,0,Regular Cutomers
2224,5,Low-Value Occasional Customers
2225,6,High-Value Customers
2226,5,Low-Value Occasional Customers
2227,1,Gamers
2228,1,Gamers
2231,0,Regular Cutomers
2232,8,Young Karens
2233,2,Clean & Green
2234,8,Young Karens
2236,4,Promotion Lovers
2237,3,Senior Karens
2238,4,Promotion Lovers
2239,1,Gamers
2240,0,Regular Cutomers
2242,2,Clean & Green
2243,2,Clean & Green
2244,0,Regular Cutomers
2246,8,Young Karens
2247,6,High-Value Customers
2248,8,Young Karens
2249,5,Low-Value Occasional Customers
2250,2,Clean & Green
2251,5,Low-Value Occasional Customers
2252,7,Large Families
2253,2,Clean & Green
2254,1,Gamers
2255,2,Clean & Green
2256,4,Promotion Lovers
2257,7,Large Families
2259,2,Clean & Green
2261,0,Regular Cutomers
2262,6,High-Value Customers
2263,4,Promotion Lovers
2265,4,Promotion Lovers
2266,5,Low-Value Occasional Customers
2267,2,Clean & Green
2268,1,Gamers
2269,6,High-Value Customers
2271,0,Regular Cutomers
2272,0,Regular Cutomers
2273,4,Promotion Lovers
2274,7,Large Families
2275,1,Gamers
2276,7,Large Families
2277,3,Senior Karens
2278,0,Regular Cutomers
2279,1,Gamers
2280,0,Regular Cutomers
2281,7,Large Families
2285,7,Large Families
2286,2,Clean & Green
2288,0,Regular Cutomers
2289,4,Promotion Lovers
2290,2,Clean & Green
2291,6,High-Value Customers
2292,6,High-Value Customers
2293,8,Young Karens
2294,1,Gamers
2295,0,Regular Cutomers
2296,0,Regular Cutomers
2297,4,Promotion Lovers
2299,4,Promotion Lovers
2302,0,Regular Cutomers
2303,1,Gamers
2304,7,Large Families
2305,2,Clean & Green
2306,2,Clean & Green
2307,0,Regular Cutomers
2309,4,Promotion Lovers
2310,7,Large Families
2311,1,Gamers
2312,0,Regular Cutomers
2313,4,Promotion Lovers
2314,1,Gamers
2315,2,Clean & Green
2316,0,Regular Cutomers
2317,3,Senior Karens
2318,5,Low-Value Occasional Customers
2319,4,Promotion Lovers
2320,2,Clean & Green
2321,1,Gamers
2323,5,Low-Value Occasional Customers
2325,4,Promotion Lovers
