customer_id,cluster_kmeans_lifetime,cluster_name
1732,6,Clean and green
1733,8,
1734,3,Average customer
1735,0,Green screen
1736,6,Clean and green
1737,3,Average customer
1738,6,Clean and green
1739,1,Promotion seeker
1741,4,Karens junior
1742,2,Karens
1744,5,Large Families
1746,4,Karens junior
1747,0,Green screen
1749,0,Green screen
1750,4,Karens junior
1751,3,Average customer
1752,3,Average customer
1753,6,Clean and green
1754,5,Large Families
1755,3,Average customer
1756,2,Karens
1757,6,Clean and green
1758,4,Karens junior
1759,2,Karens
1760,0,Green screen
1761,2,Karens
1762,1,Promotion seeker
1763,4,Karens junior
1764,0,Green screen
1765,0,Green screen
1766,3,Average customer
1767,2,Karens
1768,0,Green screen
1769,5,Large Families
1770,0,Green screen
1771,4,Karens junior
1772,7,Meetfish
1773,4,Karens junior
1774,8,
1775,7,Meetfish
1776,1,Promotion seeker
1778,7,Meetfish
1779,4,Karens junior
1780,2,Karens
1781,0,Green screen
1782,1,Promotion seeker
1783,5,Large Families
1784,7,Meetfish
1785,1,Promotion seeker
1786,0,Green screen
1787,4,Karens junior
1788,4,Karens junior
1789,3,Average customer
1790,3,Average customer
1791,1,Promotion seeker
1792,0,Green screen
1793,0,Green screen
1794,7,Meetfish
1795,6,Clean and green
1796,1,Promotion seeker
1797,1,Promotion seeker
1798,5,Large Families
1799,4,Karens junior
1800,7,Meetfish
1801,5,Large Families
1803,6,Clean and green
1804,0,Green screen
1805,4,Karens junior
1806,4,Karens junior
1807,3,Average customer
1808,2,Karens
1809,4,Karens junior
1810,6,Clean and green
1811,0,Green screen
1813,5,Large Families
1814,3,Average customer
1816,0,Green screen
1818,0,Green screen
1820,2,Karens
1821,4,Karens junior
1824,2,Karens
1825,4,Karens junior
1828,7,Meetfish
1829,0,Green screen
1830,4,Karens junior
1831,2,Karens
1832,0,Green screen
1833,0,Green screen
1834,1,Promotion seeker
1835,5,Large Families
1836,1,Promotion seeker
1837,2,Karens
1838,0,Green screen
1839,2,Karens
1840,1,Promotion seeker
1841,4,Karens junior
1842,0,Green screen
1844,0,Green screen
1845,3,Average customer
1846,0,Green screen
1848,0,Green screen
1849,5,Large Families
1850,5,Large Families
1851,4,Karens junior
1853,4,Karens junior
1854,0,Green screen
1856,2,Karens
1857,7,Meetfish
1858,1,Promotion seeker
1859,7,Meetfish
1860,4,Karens junior
1861,1,Promotion seeker
1863,0,Green screen
1864,4,Karens junior
1865,1,Promotion seeker
1866,3,Average customer
1867,6,Clean and green
1869,5,Large Families
1870,1,Promotion seeker
1871,7,Meetfish
1872,0,Green screen
1874,2,Karens
1876,5,Large Families
1877,3,Average customer
1878,2,Karens
1880,0,Green screen
1881,1,Promotion seeker
1882,0,Green screen
1883,3,Average customer
1884,3,Average customer
1886,2,Karens
1887,1,Promotion seeker
1888,1,Promotion seeker
1889,6,Clean and green
1890,1,Promotion seeker
1891,6,Clean and green
1892,0,Green screen
1893,0,Green screen
1896,5,Large Families
1897,4,Karens junior
1898,1,Promotion seeker
1899,5,Large Families
1900,1,Promotion seeker
1901,5,Large Families
1903,2,Karens
1904,2,Karens
1905,0,Green screen
1906,7,Meetfish
1908,5,Large Families
1909,8,
1910,4,Karens junior
1911,5,Large Families
1912,0,Green screen
1914,4,Karens junior
1915,4,Karens junior
1917,1,Promotion seeker
1918,1,Promotion seeker
1920,5,Large Families
1922,5,Large Families
1923,0,Green screen
1924,7,Meetfish
1925,7,Meetfish
1926,5,Large Families
1927,2,Karens
1928,7,Meetfish
1929,0,Green screen
1930,3,Average customer
1931,2,Karens
1932,6,Clean and green
1933,3,Average customer
1936,2,Karens
1939,5,Large Families
1940,1,Promotion seeker
1941,5,Large Families
1942,1,Promotion seeker
1943,3,Average customer
1944,6,Clean and green
1945,0,Green screen
1946,3,Average customer
1948,3,Average customer
1949,6,Clean and green
1950,0,Green screen
1951,5,Large Families
1952,2,Karens
1953,4,Karens junior
1954,5,Large Families
1955,3,Average customer
1956,4,Karens junior
1957,6,Clean and green
1958,4,Karens junior
1959,3,Average customer
1962,6,Clean and green
1963,7,Meetfish
1964,3,Average customer
1965,7,Meetfish
1967,3,Average customer
1969,2,Karens
1970,0,Green screen
1971,2,Karens
1972,1,Promotion seeker
1973,0,Green screen
1974,4,Karens junior
1975,3,Average customer
1976,0,Green screen
1977,7,Meetfish
1979,7,Meetfish
1980,2,Karens
1981,6,Clean and green
1982,1,Promotion seeker
1983,1,Promotion seeker
1984,3,Average customer
1985,4,Karens junior
1986,6,Clean and green
1987,6,Clean and green
1990,4,Karens junior
1991,4,Karens junior
1992,4,Karens junior
1993,1,Promotion seeker
1994,4,Karens junior
1995,2,Karens
1996,1,Promotion seeker
1998,5,Large Families
1999,2,Karens
2000,7,Meetfish
2001,5,Large Families
2002,1,Promotion seeker
2004,2,Karens
2005,5,Large Families
2006,0,Green screen
2007,3,Average customer
2008,0,Green screen
2009,2,Karens
2010,5,Large Families
2011,5,Large Families
2012,7,Meetfish
2013,0,Green screen
2014,4,Karens junior
2015,3,Average customer
2016,2,Karens
2017,0,Green screen
2018,0,Green screen
2019,4,Karens junior
2020,6,Clean and green
2021,4,Karens junior
2022,5,Large Families
2023,4,Karens junior
2024,0,Green screen
2025,3,Average customer
2026,4,Karens junior
2027,2,Karens
2028,1,Promotion seeker
2029,3,Average customer
2030,4,Karens junior
2031,3,Average customer
2032,6,Clean and green
2033,8,
2034,5,Large Families
2035,2,Karens
2037,6,Clean and green
2038,4,Karens junior
2039,2,Karens
2040,0,Green screen
2041,4,Karens junior
2042,1,Promotion seeker
2043,3,Average customer
2044,6,Clean and green
2045,5,Large Families
2046,2,Karens
2047,1,Promotion seeker
2048,3,Average customer
2049,4,Karens junior
2051,1,Promotion seeker
2052,2,Karens
2053,5,Large Families
2055,4,Karens junior
2056,7,Meetfish
2058,6,Clean and green
2059,2,Karens
2061,6,Clean and green
2062,0,Green screen
2063,3,Average customer
2064,1,Promotion seeker
2065,5,Large Families
2066,4,Karens junior
2067,1,Promotion seeker
2068,3,Average customer
2069,8,
2070,4,Karens junior
2071,0,Green screen
2072,2,Karens
2075,2,Karens
2076,2,Karens
2077,1,Promotion seeker
2078,0,Green screen
2081,2,Karens
2082,0,Green screen
2083,7,Meetfish
2084,0,Green screen
2085,6,Clean and green
2086,4,Karens junior
2087,3,Average customer
2089,4,Karens junior
2090,7,Meetfish
2091,2,Karens
2093,1,Promotion seeker
2094,6,Clean and green
2095,4,Karens junior
2098,3,Average customer
2099,4,Karens junior
2100,1,Promotion seeker
2101,5,Large Families
2102,2,Karens
2103,1,Promotion seeker
2104,4,Karens junior
2105,5,Large Families
2107,1,Promotion seeker
2108,6,Clean and green
2109,3,Average customer
2110,4,Karens junior
2111,4,Karens junior
2112,3,Average customer
2113,3,Average customer
2114,0,Green screen
2116,8,
2117,6,Clean and green
2118,0,Green screen
2119,1,Promotion seeker
2120,6,Clean and green
2121,2,Karens
2123,0,Green screen
2124,6,Clean and green
2125,6,Clean and green
2126,0,Green screen
2127,0,Green screen
2128,6,Clean and green
2129,6,Clean and green
2130,0,Green screen
2132,7,Meetfish
2133,5,Large Families
2134,5,Large Families
2135,5,Large Families
2137,6,Clean and green
2138,8,
2139,5,Large Families
2140,4,Karens junior
2141,7,Meetfish
2142,4,Karens junior
2143,5,Large Families
2144,5,Large Families
2146,7,Meetfish
2148,1,Promotion seeker
2149,0,Green screen
2150,3,Average customer
2151,1,Promotion seeker
2154,2,Karens
2155,3,Average customer
2156,4,Karens junior
2157,3,Average customer
2158,2,Karens
2159,7,Meetfish
2160,5,Large Families
2161,7,Meetfish
2162,4,Karens junior
2163,6,Clean and green
2164,1,Promotion seeker
2165,2,Karens
2166,0,Green screen
2167,1,Promotion seeker
2168,2,Karens
2169,0,Green screen
2170,0,Green screen
2171,4,Karens junior
2172,3,Average customer
2173,8,
2174,2,Karens
2175,8,
2176,4,Karens junior
2177,2,Karens
2178,0,Green screen
2179,6,Clean and green
2181,8,
2182,6,Clean and green
2185,4,Karens junior
2186,0,Green screen
2187,2,Karens
2188,2,Karens
2189,6,Clean and green
2190,0,Green screen
2191,3,Average customer
2192,2,Karens
2193,0,Green screen
2195,0,Green screen
2196,5,Large Families
2197,7,Meetfish
2199,4,Karens junior
2200,7,Meetfish
2202,7,Meetfish
2203,8,
2204,0,Green screen
2205,2,Karens
2206,4,Karens junior
2207,5,Large Families
2209,6,Clean and green
2210,0,Green screen
2212,6,Clean and green
2213,1,Promotion seeker
2214,6,Clean and green
2215,2,Karens
2216,4,Karens junior
2217,2,Karens
2218,0,Green screen
2219,0,Green screen
2222,0,Green screen
2223,0,Green screen
2224,6,Clean and green
2225,7,Meetfish
2226,2,Karens
2227,5,Large Families
2228,5,Large Families
2231,0,Green screen
2232,1,Promotion seeker
2233,6,Clean and green
2234,1,Promotion seeker
2236,4,Karens junior
2237,8,
2238,4,Karens junior
2239,5,Large Families
2240,0,Green screen
2242,6,Clean and green
2243,6,Clean and green
2244,0,Green screen
2246,1,Promotion seeker
2247,7,Meetfish
2248,1,Promotion seeker
2249,2,Karens
2250,6,Clean and green
2251,2,Karens
2252,3,Average customer
2253,6,Clean and green
2254,5,Large Families
2255,6,Clean and green
2256,4,Karens junior
2257,7,Meetfish
2259,6,Clean and green
2261,0,Green screen
2262,0,Green screen
2263,4,Karens junior
2265,1,Promotion seeker
2266,2,Karens
2267,7,Meetfish
2268,5,Large Families
2269,7,Meetfish
2271,0,Green screen
2272,0,Green screen
2273,4,Karens junior
2274,7,Meetfish
2275,5,Large Families
2276,3,Average customer
2277,8,
2278,0,Green screen
2279,5,Large Families
2280,0,Green screen
2281,3,Average customer
2285,3,Average customer
2286,6,Clean and green
2288,1,Promotion seeker
2289,0,Green screen
2290,6,Clean and green
2291,7,Meetfish
2292,7,Meetfish
2293,1,Promotion seeker
2294,5,Large Families
2295,0,Green screen
2296,0,Green screen
2297,1,Promotion seeker
2299,4,Karens junior
2302,1,Promotion seeker
2303,5,Large Families
2304,3,Average customer
2305,6,Clean and green
2306,6,Clean and green
2307,0,Green screen
2309,4,Karens junior
2310,3,Average customer
2311,5,Large Families
2312,0,Green screen
2313,4,Karens junior
2314,5,Large Families
2315,6,Clean and green
2316,0,Green screen
2317,8,
2318,2,Karens
2319,4,Karens junior
2320,6,Clean and green
2321,5,Large Families
2323,2,Karens
2325,0,Green screen
2326,2,Karens
2327,0,Green screen
2328,5,Large Families
2329,2,Karens
2330,4,Karens junior
2331,5,Large Families
2332,5,Large Families
2333,6,Clean and green
2334,3,Average customer
2336,1,Promotion seeker
2337,8,
2338,5,Large Families
2339,8,
2340,0,Green screen
2341,5,Large Families
2342,5,Large Families
2343,4,Karens junior
2344,0,Green screen
2345,0,Green screen
2346,5,Large Families
2347,0,Green screen
2348,2,Karens
2349,1,Promotion seeker
2351,7,Meetfish
2352,1,Promotion seeker
2353,0,Green screen
2354,5,Large Families
2355,1,Promotion seeker
2356,3,Average customer
2357,0,Green screen
2358,0,Green screen
2359,8,
2360,3,Average customer
2361,6,Clean and green
2363,0,Green screen
2364,6,Clean and green
2365,3,Average customer
2366,1,Promotion seeker
2367,1,Promotion seeker
2368,5,Large Families
2369,8,
2370,7,Meetfish
2372,1,Promotion seeker
2373,4,Karens junior
2376,0,Green screen
2377,4,Karens junior
2378,1,Promotion seeker
2379,2,Karens
2380,4,Karens junior
2381,7,Meetfish
2382,0,Green screen
2384,1,Promotion seeker
2385,5,Large Families
2386,2,Karens
2387,6,Clean and green
2388,0,Green screen
2389,5,Large Families
2390,5,Large Families
2392,7,Meetfish
2393,1,Promotion seeker
2394,5,Large Families
2395,1,Promotion seeker
2397,1,Promotion seeker
2398,2,Karens
2399,6,Clean and green
2401,5,Large Families
2402,1,Promotion seeker
2403,4,Karens junior
2404,4,Karens junior
2405,5,Large Families
2406,6,Clean and green
2407,4,Karens junior
2408,8,
2409,4,Karens junior
2410,1,Promotion seeker
2411,0,Green screen
2412,7,Meetfish
2413,5,Large Families
2414,2,Karens
2415,8,
2416,8,
2417,7,Meetfish
2418,6,Clean and green
2419,4,Karens junior
2420,1,Promotion seeker
2421,2,Karens
2422,4,Karens junior
2423,7,Meetfish
2424,5,Large Families
2425,0,Green screen
2426,3,Average customer
2427,4,Karens junior
2428,4,Karens junior
2431,5,Large Families
2432,0,Green screen
2433,6,Clean and green
2435,1,Promotion seeker
2437,2,Karens
2438,7,Meetfish
2439,4,Karens junior
2441,2,Karens
2442,5,Large Families
2443,0,Green screen
2445,8,
2446,1,Promotion seeker
2447,1,Promotion seeker
2448,1,Promotion seeker
2451,4,Karens junior
2452,0,Green screen
2453,1,Promotion seeker
2456,7,Meetfish
2457,6,Clean and green
2458,6,Clean and green
2459,6,Clean and green
2462,4,Karens junior
2463,1,Promotion seeker
2464,6,Clean and green
2465,4,Karens junior
2466,3,Average customer
2467,6,Clean and green
2468,5,Large Families
2469,1,Promotion seeker
2470,6,Clean and green
2471,2,Karens
2472,3,Average customer
2473,1,Promotion seeker
2474,4,Karens junior
2475,3,Average customer
2476,6,Clean and green
2478,3,Average customer
2479,6,Clean and green
2480,7,Meetfish
2481,7,Meetfish
2482,4,Karens junior
2483,7,Meetfish
2484,3,Average customer
2485,0,Green screen
2486,7,Meetfish
2487,3,Average customer
2488,7,Meetfish
2490,7,Meetfish
2491,0,Green screen
2492,1,Promotion seeker
2494,3,Average customer
2495,2,Karens
2496,6,Clean and green
2498,5,Large Families
2499,3,Average customer
2500,2,Karens
2501,4,Karens junior
2502,7,Meetfish
2503,2,Karens
2504,8,
2505,5,Large Families
2506,1,Promotion seeker
2507,0,Green screen
2508,5,Large Families
2509,2,Karens
2511,2,Karens
2512,2,Karens
2513,7,Meetfish
2514,4,Karens junior
2515,2,Karens
2517,1,Promotion seeker
2518,0,Green screen
2520,7,Meetfish
2521,4,Karens junior
2522,0,Green screen
2524,2,Karens
2525,6,Clean and green
2526,5,Large Families
2528,3,Average customer
2529,2,Karens
2530,7,Meetfish
2531,4,Karens junior
2533,5,Large Families
2534,2,Karens
2536,0,Green screen
2538,2,Karens
2541,0,Green screen
2542,3,Average customer
2543,7,Meetfish
2544,0,Green screen
2545,6,Clean and green
2546,8,
2547,7,Meetfish
2548,1,Promotion seeker
2549,7,Meetfish
2550,7,Meetfish
2552,4,Karens junior
2553,6,Clean and green
2554,6,Clean and green
2555,4,Karens junior
2556,6,Clean and green
2557,2,Karens
2558,7,Meetfish
2559,7,Meetfish
2560,7,Meetfish
2561,2,Karens
2562,4,Karens junior
2564,4,Karens junior
2565,2,Karens
2566,0,Green screen
2567,5,Large Families
2569,1,Promotion seeker
2570,0,Green screen
2572,0,Green screen
2573,4,Karens junior
2575,5,Large Families
2576,5,Large Families
2577,4,Karens junior
2580,6,Clean and green
2581,0,Green screen
2582,6,Clean and green
2583,5,Large Families
2584,4,Karens junior
2586,7,Meetfish
2587,4,Karens junior
2588,4,Karens junior
2589,2,Karens
2590,3,Average customer
2591,4,Karens junior
2592,5,Large Families
2593,4,Karens junior
2594,6,Clean and green
2596,0,Green screen
2597,0,Green screen
2598,5,Large Families
2599,1,Promotion seeker
2600,4,Karens junior
2601,1,Promotion seeker
2602,2,Karens
2603,7,Meetfish
2604,3,Average customer
2605,7,Meetfish
2606,2,Karens
2607,7,Meetfish
2608,4,Karens junior
2610,4,Karens junior
2611,0,Green screen
2612,1,Promotion seeker
2613,5,Large Families
2614,1,Promotion seeker
2615,5,Large Families
2616,0,Green screen
2617,4,Karens junior
2618,3,Average customer
2619,4,Karens junior
2621,7,Meetfish
2622,7,Meetfish
2624,2,Karens
2625,8,
2626,0,Green screen
2627,6,Clean and green
2628,5,Large Families
2629,1,Promotion seeker
2630,1,Promotion seeker
2631,4,Karens junior
2632,5,Large Families
2633,2,Karens
2634,5,Large Families
2635,2,Karens
2636,7,Meetfish
2637,7,Meetfish
2638,2,Karens
2639,0,Green screen
2640,1,Promotion seeker
2641,6,Clean and green
2642,2,Karens
2643,0,Green screen
2644,1,Promotion seeker
2645,4,Karens junior
2646,0,Green screen
2647,4,Karens junior
2648,1,Promotion seeker
2649,2,Karens
2650,0,Green screen
2651,3,Average customer
2652,0,Green screen
2653,1,Promotion seeker
2654,7,Meetfish
2655,0,Green screen
2656,7,Meetfish
2657,2,Karens
2658,4,Karens junior
2659,0,Green screen
2660,5,Large Families
2661,6,Clean and green
2662,5,Large Families
2663,1,Promotion seeker
2664,4,Karens junior
2665,3,Average customer
2667,4,Karens junior
2668,2,Karens
2669,2,Karens
2670,5,Large Families
2671,8,
2672,4,Karens junior
2674,0,Green screen
2675,0,Green screen
2676,3,Average customer
2677,1,Promotion seeker
2678,4,Karens junior
2680,5,Large Families
2681,0,Green screen
2682,7,Meetfish
2683,4,Karens junior
2684,6,Clean and green
2685,4,Karens junior
2686,5,Large Families
2690,7,Meetfish
2692,4,Karens junior
2693,2,Karens
2694,1,Promotion seeker
2695,0,Green screen
2696,2,Karens
2697,1,Promotion seeker
2698,3,Average customer
2699,2,Karens
2700,5,Large Families
2701,4,Karens junior
2702,4,Karens junior
2703,1,Promotion seeker
2704,4,Karens junior
2705,0,Green screen
2706,3,Average customer
2707,4,Karens junior
2708,7,Meetfish
2709,6,Clean and green
2710,1,Promotion seeker
2711,1,Promotion seeker
2712,1,Promotion seeker
2713,5,Large Families
2715,1,Promotion seeker
2716,1,Promotion seeker
2717,1,Promotion seeker
2718,0,Green screen
2719,8,
2720,6,Clean and green
2721,6,Clean and green
2722,5,Large Families
2723,2,Karens
2724,5,Large Families
2725,6,Clean and green
2727,1,Promotion seeker
2728,0,Green screen
2729,4,Karens junior
2730,4,Karens junior
2732,5,Large Families
2733,0,Green screen
2734,2,Karens
2735,0,Green screen
2736,3,Average customer
2737,0,Green screen
2738,3,Average customer
2739,5,Large Families
2740,0,Green screen
2741,6,Clean and green
2742,6,Clean and green
2743,1,Promotion seeker
2745,0,Green screen
2746,6,Clean and green
2747,4,Karens junior
2750,7,Meetfish
2751,0,Green screen
2752,2,Karens
2754,1,Promotion seeker
2756,6,Clean and green
2757,6,Clean and green
2759,7,Meetfish
2760,4,Karens junior
2761,6,Clean and green
2762,7,Meetfish
2764,4,Karens junior
